Neurona,Fase,Frecuencia,romega,Amplitud
0,3.1788999689398345,0.015707963267948967,5,0.6907673978319382
1,3.5686729921204616,0.015707963267948967,5,0.6751797671424868
2,2.38317329250475,0.015707963267948967,5,3.0560494744596887
3,6.071731650221776,0.015707963267948967,5,1.4387850774697015
4,1.004094039571314,0.015707963267948967,5,1.1968217186555625
5,1.2508211237249351,0.015707963267948967,5,2.5633304712557536
6,3.759052434554406,0.015707963267948967,5,0.48925466069423074
7,0.9227222027336668,0.015707963267948967,5,2.405138034490541
8,2.5656206867151043,0.015707963267948967,5,2.5005525620254816
9,2.498878815494575,0.015707963267948967,5,0.285021011953031
10,2.165658510746038,0.015707963267948967,5,3.2023197644730392
11,2.4208070130027064,0.015707963267948967,5,0.5293238031541683
12,3.3923513234985974,0.015707963267948967,5,1.1110778784021251
13,0.7137419183974856,0.015707963267948967,5,0.16550227270484452
14,1.5420505710221082,0.015707963267948967,5,2.7582946427082358
15,5.097372824322702,0.015707963267948967,5,0.2771930274275447
16,4.347287004896317,0.015707963267948967,5,2.1589627987633673
17,6.111749646437553,0.015707963267948967,5,2.123905365406243
18,3.3930534277358952,0.015707963267948967,5,1.7480612133208204
19,1.9200615871852675,0.015707963267948967,5,0.3970420395852008
20,4.187047020986306,0.015707963267948967,5,0.012978275621582824
21,4.738902172836491,0.015707963267948967,5,2.670239923849144
22,2.5158131696900017,0.015707963267948967,5,0.6914866070615755
23,4.520672856635891,0.015707963267948967,5,0.2354377488666275
24,3.217018484761627,0.015707963267948967,5,2.7383260864072856
25,4.322938011545437,0.015707963267948967,5,2.6025742996210637
26,2.8020778914445907,0.015707963267948967,5,3.3536289219653
27,0.6350514682084458,0.015707963267948967,5,1.742163323054506
28,5.84158143215797,0.015707963267948967,5,3.6049585563106983
29,3.0127023759312084,0.015707963267948967,5,2.136152049693096
30,4.685453304831336,0.015707963267948967,5,2.284825957903988
31,2.1790344391663528,0.015707963267948967,5,3.0927404689161357
32,0.5385019896745796,0.015707963267948967,5,0.12587997051943045
33,5.239570246209651,0.015707963267948967,5,1.4963534597140695
34,3.595540307745494,0.015707963267948967,5,1.7473739637961003
35,0.9041203610816724,0.015707963267948967,5,1.1946773850254715
36,1.3973486244915903,0.015707963267948967,5,0.13554989999018385
37,4.597273727328385,0.015707963267948967,5,2.884621206687998
38,5.561593879810039,0.015707963267948967,5,3.4156186346570596
39,6.050249867820753,0.015707963267948967,5,3.0310370041998804
40,3.1067504878915115,0.015707963267948967,5,1.1724514188700512
41,4.0262822556327595,0.015707963267948967,5,3.5653818109870654
42,3.379407185008505,0.015707963267948967,5,0.5427951161390316
43,3.633005300817084,0.015707963267948967,5,0.6233750848365243
44,5.83522019244547,0.015707963267948967,5,2.6695773089236967
45,3.894758277561176,0.015707963267948967,5,2.3056535980955206
46,5.640590666755951,0.015707963267948967,5,2.0185737524096576
47,2.9417131361789197,0.015707963267948967,5,0.19458347036627321
48,4.665227054398878,0.015707963267948967,5,1.821995961321571
49,5.446947820846391,0.015707963267948967,5,0.049648410959340694
50,2.9447796363849292,0.015707963267948967,5,0.2385645588667984
51,2.894000157779617,0.015707963267948967,5,1.925830113952519
52,1.2550154421466118,0.015707963267948967,5,0.519463576055049
53,1.9820807202340576,0.015707963267948967,5,1.3560150336879508
54,0.873692978495328,0.015707963267948967,5,2.782454242038338
