Neurona,Fase,Frecuencia,romega,Amplitud
0,4.66481219058013,0.0031415926535897933,1.0,2.2257222579133202
1,3.643335699817134,0.0031415926535897933,1.0,3.1539649624408703
2,2.6474449176404304,0.0031415926535897933,1.0,0.3855505102825898
3,4.794022624748628,0.0031415926535897933,1.0,1.5260071392786383
4,0.9192664211453555,0.015707963267948967,5.0,2.140550723656822
5,5.6054462874314215,0.0031415926535897933,1.0,3.4926319720795993
6,3.512965257620352,0.0031415926535897933,1.0,3.8252520984250804
7,5.832192158678836,0.015707963267948967,5.0,1.980001029158053
8,1.543293837540404,0.015707963267948967,5.0,2.5501020026647074
9,2.862226593266952,0.0031415926535897933,1.0,0.5976308613771439
10,3.7622101528287577,0.0031415926535897933,1.0,3.4347446881478625
11,4.941894096665012,0.015707963267948967,5.0,0.2699080551318631
12,5.442452482642832,0.0031415926535897933,1.0,0.6695055013815838
13,4.4712503194335325,0.0031415926535897933,1.0,2.180859632814991
14,2.0040288826432717,0.015707963267948967,5.0,0.13189657447934833
15,5.060369721246702,0.015707963267948967,5.0,3.5772358896362837
16,0.09199857756279417,0.0031415926535897933,1.0,0.1329418329963623
17,0.5447537978079129,0.015707963267948967,5.0,2.156416984528375
18,3.010086532858383,0.0031415926535897933,1.0,3.280837279027148
19,0.43746854557669274,0.015707963267948967,5.0,0.4836373516121486
20,0.8378087799159323,0.0031415926535897933,1.0,3.056414850911266
21,4.893648073432865,0.0031415926535897933,1.0,2.7354520168558922
22,0.9637907418226217,0.0031415926535897933,1.0,3.4957005386178923
23,5.381905763226301,0.0031415926535897933,1.0,3.3384547276374907
24,2.31794050760318,0.0031415926535897933,1.0,0.661152044376772
25,3.9760794201925016,0.0031415926535897933,1.0,0.360738501390812
26,5.989418022871004,0.015707963267948967,5.0,2.525293843237715
27,4.569402855381033,0.015707963267948967,5.0,1.1147627033965635
28,1.3306473294215508,0.015707963267948967,5.0,1.2942984754783429
29,4.025879778114772,0.0031415926535897933,1.0,1.2243086065845667
30,4.26124279336337,0.0031415926535897933,1.0,1.00450477406164
31,4.598112756619009,0.015707963267948967,5.0,1.234004833813247
32,1.530098122058606,0.0031415926535897933,1.0,3.642581368334734
33,4.41991177231025,0.0031415926535897933,1.0,2.946578896348437
34,4.992725054743094,0.015707963267948967,5.0,1.324468721165343
35,4.63980988214985,0.015707963267948967,5.0,3.690871648177249
36,5.823674663596998,0.0031415926535897933,1.0,0.432979303724522
37,5.248524773193946,0.0031415926535897933,1.0,3.995848145605931
38,5.7840187859464764,0.015707963267948967,5.0,0.9550934304334029
39,0.41175981444225784,0.015707963267948967,5.0,2.6760227176951954
40,3.1578673811874225,0.015707963267948967,5.0,3.469619735199035
41,3.967548301233999,0.015707963267948967,5.0,1.9913248991455346
42,5.357624850494549,0.015707963267948967,5.0,1.3832916592104132
43,2.567234272828907,0.0031415926535897933,1.0,2.148664413010331
44,4.109829208106969,0.0031415926535897933,1.0,1.7925139095473668
45,0.22533681672591147,0.015707963267948967,5.0,1.0238539171724055
46,3.5854015596502946,0.0031415926535897933,1.0,0.46666945099124524
47,4.696408257997981,0.0031415926535897933,1.0,0.9340497257766125
48,1.1225243242320562,0.0031415926535897933,1.0,3.703464407785701
49,2.2392035205411345,0.015707963267948967,5.0,1.4815075760504883
50,3.192662929110809,0.0031415926535897933,1.0,0.779013596190496
51,3.297776531855628,0.015707963267948967,5.0,0.9513797621476665
52,6.200732323654312,0.0031415926535897933,1.0,1.4876097897663545
53,2.5691663749679443,0.0031415926535897933,1.0,3.102315208148016
54,3.868760921061656,0.0031415926535897933,1.0,0.9552444397726338
55,0.5561080601719808,0.0031415926535897933,1.0,1.54093094601168
56,3.4949289349504378,0.015707963267948967,5.0,3.2950822772318373
57,4.353644754096575,0.015707963267948967,5.0,3.4778668277100255
58,4.429148307842798,0.0031415926535897933,1.0,3.6129235261434753
59,0.7229251405659589,0.0031415926535897933,1.0,0.33609417781479634
60,5.7492212314617825,0.0031415926535897933,1.0,1.678341787424587
61,4.823410052299986,0.0031415926535897933,1.0,0.06079127811430274
62,6.1946070442699614,0.015707963267948967,5.0,2.1891937125505585
63,4.654341621731253,0.015707963267948967,5.0,2.0112572016291423
64,2.9652014518961916,0.0031415926535897933,1.0,2.1862607263764535
65,5.033830235760902,0.015707963267948967,5.0,0.7907978625936662
66,1.613666913520845,0.015707963267948967,5.0,2.783321941432838
67,3.7083362557925206,0.0031415926535897933,1.0,0.5313373960116294
68,2.7247204277354418,0.0031415926535897933,1.0,0.6298358362047733
69,0.9565823366662785,0.0031415926535897933,1.0,2.70289239701298
70,2.8616145897561376,0.0031415926535897933,1.0,3.6018014106808995
71,1.4452815900957399,0.015707963267948967,5.0,0.47503787002991826
72,6.260035895164316,0.0031415926535897933,1.0,0.03205949959632237
