Neurona,Fase,Frecuencia,romega,Amplitud
0,5.979587738936038,0.0031415926535897933,1,1.8772520287281491
1,0.116937870376872,0.0031415926535897933,1,2.404841291554683
2,2.7587527486801857,0.0031415926535897933,1,1.3762264798773218
3,5.804965950332775,0.0031415926535897933,1,1.547143159952212
4,0.9749502810675839,0.0031415926535897933,1,1.116445932419941
5,4.174416586108398,0.0031415926535897933,1,1.8899493286680684
6,2.9293298306573905,0.0031415926535897933,1,3.996492484581387
7,5.865968524254438,0.0031415926535897933,1,2.138355603219391
8,4.514602711997692,0.0031415926535897933,1,1.3157115928619536
9,2.8348653089985785,0.0031415926535897933,1,0.9095240874283115
10,5.009857544119284,0.0031415926535897933,1,2.485660338422256
11,5.148932916804526,0.0031415926535897933,1,2.7687810760637546
12,0.4403778064849415,0.0031415926535897933,1,3.791760939612042
13,5.149722049857827,0.0031415926535897933,1,3.1266400438224307
14,0.3117878195703111,0.0031415926535897933,1,0.9455900458013371
15,1.6338754548236505,0.0031415926535897933,1,2.2327052047416207
16,4.211270684870395,0.0031415926535897933,1,2.1515566514261284
17,4.790191805733498,0.0031415926535897933,1,1.1912885216611193
18,1.4908572551847123,0.0031415926535897933,1,3.6392577630257197
19,0.9323417555030579,0.0031415926535897933,1,3.8881845567277105
20,0.4562844618657244,0.0031415926535897933,1,3.9660199376831224
21,4.627320517548419,0.0031415926535897933,1,0.5431481834388387
22,5.677203939958599,0.0031415926535897933,1,3.085199217127738
23,1.8025510133741343,0.0031415926535897933,1,3.2885850970914623
24,2.42316560463736,0.0031415926535897933,1,1.8590224334359204
25,3.8722572408659395,0.0031415926535897933,1,1.773103304980224
26,3.613425104106625,0.0031415926535897933,1,1.6965293470769436
27,3.6825164359807383,0.0031415926535897933,1,3.7158945242775734
28,2.4907988591182932,0.0031415926535897933,1,1.7969107984281174
29,2.22717621162589,0.0031415926535897933,1,0.5044997542745282
30,0.8073260286818545,0.0031415926535897933,1,1.323163062978665
31,5.275352650544077,0.0031415926535897933,1,1.694695560843376
32,1.086773854449306,0.0031415926535897933,1,3.4995588304727963
33,1.7270748464098158,0.0031415926535897933,1,3.2087317972075016
34,0.7814588449909017,0.0031415926535897933,1,0.5116613991343062
35,5.497449297197904,0.0031415926535897933,1,0.47608011694335994
36,4.522126396796069,0.0031415926535897933,1,0.9283347927626076
37,3.954596937442517,0.0031415926535897933,1,3.944555826615688
38,5.167760807772669,0.0031415926535897933,1,1.197018309555673
39,4.6366722551814705,0.0031415926535897933,1,0.8319343573090268
40,0.3539510577413966,0.0031415926535897933,1,2.4412521384375045
41,5.350145036395432,0.0031415926535897933,1,2.097507398488779
42,6.249282580227052,0.0031415926535897933,1,2.5423345719334662
43,0.8714091992515296,0.0031415926535897933,1,3.112472320683408
44,6.062700017300776,0.0031415926535897933,1,3.8146611275748294
45,1.9385474197486567,0.0031415926535897933,1,0.7603665242048203
46,4.395767360413777,0.0031415926535897933,1,2.1397660609825313
47,5.160964670802072,0.0031415926535897933,1,2.98174526921421
