Neurona,Fase,Frecuencia,romega,Amplitud
0,0.7600767436785251,0.0031415926535897933,1.0,1.5475580816288046
1,0.6571797269112917,0.0031415926535897933,1.0,2.285393852142419
2,5.0486180050134,0.0031415926535897933,1.0,0.1431728453292762
3,1.2539602847098292,0.015707963267948967,5.0,3.7289617589072837
4,1.456102433923865,0.015707963267948967,5.0,3.53234782697646
5,2.3015847675682606,0.0031415926535897933,1.0,3.129676611019171
6,0.3138224698880051,0.015707963267948967,5.0,1.06985049948426
7,0.16028645912198436,0.015707963267948967,5.0,0.6817610525511921
8,1.6333100583548992,0.0031415926535897933,1.0,0.35041723384824897
9,6.22315628385819,0.0031415926535897933,1.0,0.9231916675281195
10,0.4000077346499639,0.0031415926535897933,1.0,2.0790427924221597
11,4.7441981671423274,0.015707963267948967,5.0,2.7450496839947363
12,2.1454469708778015,0.0031415926535897933,1.0,1.6694172484445375
13,4.45677648135812,0.015707963267948967,5.0,0.07414440906819708
14,2.8222349580272197,0.015707963267948967,5.0,1.0439541646038353
15,0.4057183719491492,0.015707963267948967,5.0,2.907714876334529
16,2.597262150407097,0.015707963267948967,5.0,2.707220740647231
17,3.161442345394266,0.0031415926535897933,1.0,3.6505372776681067
18,1.7397976948947347,0.0031415926535897933,1.0,0.7047960476945723
19,1.7291219681451138,0.015707963267948967,5.0,0.7880855186268474
20,3.6962299631053934,0.0031415926535897933,1.0,0.61393469795701
21,5.755451784452284,0.015707963267948967,5.0,3.3603133769837608
22,2.8664932170404147,0.015707963267948967,5.0,1.1177687190713224
23,3.5949039671972587,0.0031415926535897933,1.0,1.791913229422967
24,1.382533054783991,0.0031415926535897933,1.0,1.4673844745236084
25,3.388599237890734,0.0031415926535897933,1.0,3.9717820229681946
26,2.573823172904052,0.015707963267948967,5.0,1.3582700451729242
27,2.8448350891827374,0.0031415926535897933,1.0,0.07709347328697858
28,6.2365046912966555,0.0031415926535897933,1.0,3.8902022164701764
29,3.9176233615259424,0.015707963267948967,5.0,3.690799390409897
30,0.8073038545173418,0.015707963267948967,5.0,1.3095087107739927
31,3.746147074448257,0.015707963267948967,5.0,0.305161187222025
32,4.348667395174891,0.0031415926535897933,1.0,0.41950606131860413
33,2.3943826182045376,0.0031415926535897933,1.0,3.023465778877182
34,5.779279786134379,0.0031415926535897933,1.0,0.14844304732972713
35,6.23802909281289,0.0031415926535897933,1.0,1.9448517867865731
36,3.905651852247126,0.015707963267948967,5.0,3.5959143907360547
37,5.897337659449599,0.0031415926535897933,1.0,2.1448051793567755
38,0.7613103920070969,0.015707963267948967,5.0,1.7310964901403483
39,3.072132566912133,0.0031415926535897933,1.0,3.45841839903817
40,5.172099978972008,0.015707963267948967,5.0,3.49660491742572
41,4.243370551061028,0.015707963267948967,5.0,0.08715416940441623
42,1.7546498990918984,0.015707963267948967,5.0,0.010182294824851112
43,0.35095932068835356,0.0031415926535897933,1.0,2.1579641674060492
44,3.8440004607415137,0.0031415926535897933,1.0,1.9768882471453866
45,1.8965804528324055,0.0031415926535897933,1.0,2.2418129055985174
46,6.06027533966464,0.0031415926535897933,1.0,0.20369232933600756
47,3.3949548887849987,0.015707963267948967,5.0,2.5982817084872845
48,3.7651156403155777,0.0031415926535897933,1.0,2.4727524630798334
49,1.180157328003538,0.015707963267948967,5.0,0.7136302884178578
50,5.777907766430631,0.015707963267948967,5.0,0.9277161073619187
51,5.100090457573379,0.015707963267948967,5.0,1.3831025410243791
52,0.7426676873118362,0.015707963267948967,5.0,3.0674169166020175
53,3.693303405012443,0.015707963267948967,5.0,3.36910570418679
54,1.4344806682885234,0.0031415926535897933,1.0,3.022232311204963
55,0.6729825087304053,0.015707963267948967,5.0,2.748904964288326
56,3.2155709357486617,0.015707963267948967,5.0,0.1479235181222207
57,2.6010523512597987,0.0031415926535897933,1.0,0.4114364676007023
58,2.1680285734006914,0.0031415926535897933,1.0,2.6450581437642984
59,5.903274567249974,0.0031415926535897933,1.0,1.970548578387278
60,0.20101725825798453,0.0031415926535897933,1.0,1.353988433262181
61,1.9947688275791928,0.0031415926535897933,1.0,3.1422981489808266
62,1.6614189018304137,0.0031415926535897933,1.0,1.820721423619212
63,3.9072223690867727,0.0031415926535897933,1.0,3.2250128928747386
64,4.433628212190475,0.0031415926535897933,1.0,2.2043123261967152
65,0.01551406891825013,0.0031415926535897933,1.0,0.8088534033301507
66,2.6975469406259625,0.015707963267948967,5.0,2.9087385362972067
