Neurona,Fase,Frecuencia,romega,Amplitud
0,3.2967883541101646,0.015707963267948967,5,1.2639688900745156
1,5.175552923973155,0.015707963267948967,5,1.5871599786474127
2,3.2747240672126443,0.015707963267948967,5,2.0084738256268286
3,5.914074407807892,0.015707963267948967,5,1.448773402661486
4,1.442180266741266,0.015707963267948967,5,1.2882316415213335
5,4.3209853198740005,0.015707963267948967,5,0.4114429711681997
6,0.12662157918377093,0.015707963267948967,5,2.5938544367891323
7,4.101406046031511,0.015707963267948967,5,1.5610901259740362
8,0.08552106804005634,0.015707963267948967,5,2.10572076841623
9,3.487457586193209,0.015707963267948967,5,3.8376919244462595
10,0.7998938741043156,0.015707963267948967,5,3.6286866177565007
11,2.7643298687221747,0.015707963267948967,5,3.2550282473000567
12,5.501768678826616,0.015707963267948967,5,2.8850686788497146
13,3.2257879180137743,0.015707963267948967,5,0.7014758138381558
14,1.842320652251684,0.015707963267948967,5,1.8311531546668833
15,3.242566170630902,0.015707963267948967,5,0.22404235489822844
16,0.7758849239104053,0.015707963267948967,5,3.3569775236229003
17,3.519206404747515,0.015707963267948967,5,2.1655101989281884
18,2.146273454849678,0.015707963267948967,5,0.6402830850401795
19,5.819005237538148,0.015707963267948967,5,1.443873235323144
20,3.374104860258619,0.015707963267948967,5,1.8382428352083577
21,3.5468048967744217,0.015707963267948967,5,1.105748129379196
22,5.620682479951976,0.015707963267948967,5,2.4846812549961874
23,1.7222070181489755,0.015707963267948967,5,2.44465792856211
24,5.342552464417469,0.015707963267948967,5,3.944467799912849
25,3.0210101501426867,0.015707963267948967,5,1.3226683769073841
26,3.0533107362255913,0.015707963267948967,5,2.4972446973923055
27,1.6768258810516883,0.015707963267948967,5,3.442381726666832
28,5.412753518255735,0.015707963267948967,5,2.268352380779306
29,3.9407527155585846,0.015707963267948967,5,3.124400389575283
30,0.8621353972830211,0.015707963267948967,5,1.2474535333734469
31,0.5071483677848821,0.015707963267948967,5,1.3241607102742181
32,0.5668679309758117,0.015707963267948967,5,3.715338999924921
33,4.846721709357642,0.015707963267948967,5,0.8785048607918
34,5.714929417256692,0.015707963267948967,5,3.0868711913771816
35,4.134568710638818,0.015707963267948967,5,2.631325106918307
36,4.728395182925577,0.015707963267948967,5,1.4576660598994238
37,5.39430962260708,0.015707963267948967,5,2.278406053989646
38,0.4708451123343093,0.015707963267948967,5,3.735169383549568
39,0.7227982738937875,0.015707963267948967,5,0.24692608105390335
40,2.159739672229135,0.015707963267948967,5,0.3023438711738504
41,3.3960478659836015,0.015707963267948967,5,2.838077660175208
42,5.693511130140165,0.015707963267948967,5,0.8199010939357798
43,2.1483980371880254,0.015707963267948967,5,3.7257285937196913
44,2.7914053361833573,0.015707963267948967,5,2.8649887885260314
45,5.657431766589203,0.015707963267948967,5,0.35274708370497176
46,2.0219620455803713,0.015707963267948967,5,2.554886864864215
47,3.3733011252209626,0.015707963267948967,5,1.1427594940289194
48,1.0290876018219355,0.015707963267948967,5,0.33525242330604454
49,1.1133883949366903,0.015707963267948967,5,1.1864689445904517
50,4.476273989911558,0.015707963267948967,5,0.03125779433273301
51,0.39353738762940604,0.015707963267948967,5,1.7784338447438817
52,6.029597120397848,0.015707963267948967,5,2.1340358991936563
53,5.381770324704073,0.015707963267948967,5,0.2669511174577668
54,6.21979902989102,0.015707963267948967,5,1.4250237818988696
55,1.1945255525633787,0.015707963267948967,5,0.7310563849999951
56,0.6444586593536002,0.015707963267948967,5,1.703119048801435
57,2.983195852744766,0.015707963267948967,5,1.3895911477605125
58,2.499344998120655,0.015707963267948967,5,1.4252593330728458
59,5.974664493142476,0.015707963267948967,5,3.0021583586193157
60,1.4483643991249644,0.015707963267948967,5,1.0317009853821353
