Neurona,Fase,Frecuencia,romega,Amplitud
0,4.845073371241163,0.015707963267948967,5,0.9027035134498398
1,0.6024093074890298,0.015707963267948967,5,0.27840626450167694
2,2.663049127852995,0.015707963267948967,5,3.6488326705249405
3,2.0101336117859407,0.015707963267948967,5,0.5880644865754681
4,3.663585145107355,0.015707963267948967,5,0.11003250599251668
5,1.703569118722881,0.015707963267948967,5,1.0337178419885351
6,6.046212613452562,0.015707963267948967,5,1.146820533583809
7,1.6111955501310047,0.015707963267948967,5,3.5600939826050872
8,0.06912264342748203,0.015707963267948967,5,3.8866842455202586
9,1.525741758184323,0.015707963267948967,5,3.4580218917260965
10,4.034236058536976,0.015707963267948967,5,0.41410878288106057
11,2.525076266799384,0.015707963267948967,5,3.554201905985192
12,1.9846236996285531,0.015707963267948967,5,3.1474118356796135
13,0.4603597939242511,0.015707963267948967,5,0.9749950902761766
14,1.361824725580158,0.015707963267948967,5,3.3665016445362856
15,0.441104313606082,0.015707963267948967,5,0.33552663936622285
16,5.328528166186071,0.015707963267948967,5,2.640605029491838
17,6.212723086055775,0.015707963267948967,5,1.061009337685252
18,0.1918979769374256,0.015707963267948967,5,2.956959787961872
19,6.122217452295572,0.015707963267948967,5,1.531791466173328
20,4.113303953605567,0.015707963267948967,5,1.6582672907699658
21,4.523033004850382,0.015707963267948967,5,1.756999185878342
22,4.352344916982095,0.015707963267948967,5,2.6727166766492108
23,3.877807537419914,0.015707963267948967,5,1.3120876669908021
24,0.7945124143603504,0.015707963267948967,5,1.0231980255745299
25,4.465950479486199,0.015707963267948967,5,3.725353826151491
26,4.929992015916576,0.015707963267948967,5,1.4870739017595977
27,2.323282016008553,0.015707963267948967,5,2.387258879546925
28,6.078084805566937,0.015707963267948967,5,0.19600118211825768
29,0.09838661611656765,0.015707963267948967,5,0.6674658235006596
30,1.997709230116499,0.015707963267948967,5,3.5231421457247505
31,0.985063153935147,0.015707963267948967,5,2.8729434143830024
32,0.10023631735141747,0.015707963267948967,5,3.8284195397563874
33,2.1467709752160995,0.015707963267948967,5,2.3925765669321892
34,2.289850382385212,0.015707963267948967,5,0.9432644103982395
35,4.974088537071295,0.015707963267948967,5,1.2980126676950818
36,5.777917921759133,0.015707963267948967,5,1.3637013011223051
37,1.4798361501924695,0.015707963267948967,5,2.2671112321071356
38,3.3924225583061705,0.015707963267948967,5,1.2031806243368877
39,2.91399963249273,0.015707963267948967,5,3.9290932191634105
40,2.5132630197950614,0.015707963267948967,5,0.8667011715807429
41,5.498693243936521,0.015707963267948967,5,2.7399301253929726
42,0.9687219186999645,0.015707963267948967,5,2.3514248735063203
43,5.326749491136576,0.015707963267948967,5,0.7886735131658447
44,2.364225860100998,0.015707963267948967,5,2.4913825571025883
45,5.407314386601264,0.015707963267948967,5,1.3677732656348613
46,4.417637956501201,0.015707963267948967,5,2.7501043024101084
47,0.22439955962726973,0.015707963267948967,5,1.2941252268014698
48,3.0216871100842915,0.015707963267948967,5,0.6294348676381891
49,0.18624889746383494,0.015707963267948967,5,3.8359222616415813
50,2.599386508951876,0.015707963267948967,5,1.5986845884413818
51,3.84431996420703,0.015707963267948967,5,3.084246791234384
52,0.16608689172312974,0.015707963267948967,5,0.9267358422177439
53,4.26247853487828,0.015707963267948967,5,0.9201430322264734
54,1.5616520286799607,0.015707963267948967,5,3.937197946205943
55,3.0215248993902803,0.015707963267948967,5,2.6269753215233473
56,5.851463501354443,0.015707963267948967,5,3.651959677009863
57,2.257162571121124,0.015707963267948967,5,3.618191099237072
58,2.953204518539376,0.015707963267948967,5,1.1564856728269999
59,3.5188695153860707,0.015707963267948967,5,1.8196162306788346
60,5.810825234914422,0.015707963267948967,5,1.9645817765855038
61,1.9452029247853482,0.015707963267948967,5,2.2751029025794165
62,1.7071821808245924,0.015707963267948967,5,1.6381906020316657
63,3.110553570482835,0.015707963267948967,5,1.583802876231597
64,5.4325451636900475,0.015707963267948967,5,0.04655559301449719
65,3.141045377897725,0.015707963267948967,5,0.21612566233947383
66,3.877527178359977,0.015707963267948967,5,3.969832313517444
67,1.3600416277805427,0.015707963267948967,5,2.86730893639232
68,6.2516890043837465,0.015707963267948967,5,1.466164216795201
69,2.053535622141977,0.015707963267948967,5,1.6631763478172177
70,2.2606617561016837,0.015707963267948967,5,0.1326480323403687
71,3.5553485784717105,0.015707963267948967,5,2.362446348063292
72,2.0131815543352376,0.015707963267948967,5,0.5106250239766661
73,3.239895276971645,0.015707963267948967,5,1.5607202167230083
74,2.928604957893358,0.015707963267948967,5,3.056576462265359
