Neurona,Fase,Frecuencia,romega,Amplitud
0,5.057110917788954,0.031415926535897934,10.0,1.1900430285394092
1,4.00566625982591,0.031415926535897934,10.0,1.169628594645276
2,1.987177454729963,0.031415926535897934,10.0,2.4137553050873963
3,6.157684002927634,0.006283185307179587,2.0,1.2872677555907566
4,4.4870151391682125,0.031415926535897934,10.0,0.38587513685177477
5,3.0324547059331612,0.031415926535897934,10.0,1.734693009881556
6,5.372565467820509,0.006283185307179587,2.0,3.169053409199503
7,0.47513198448590854,0.006283185307179587,2.0,3.1952541879608
8,3.8615104001553378,0.031415926535897934,10.0,1.3273998142758128
9,1.3679263700958528,0.031415926535897934,10.0,1.555686801283489
10,2.177111300388098,0.031415926535897934,10.0,0.263259769961389
11,6.073360562458313,0.031415926535897934,10.0,3.2381663030685153
12,0.4037249370987799,0.006283185307179587,2.0,2.706134669792124
13,1.2950499843207364,0.031415926535897934,10.0,2.643660441250945
14,1.5872585803659625,0.006283185307179587,2.0,3.891102206656377
15,4.286396811047326,0.006283185307179587,2.0,2.952498736071625
16,0.18312647930665368,0.031415926535897934,10.0,2.7979779630406987
17,0.739574268115147,0.006283185307179587,2.0,0.4732055894447398
18,2.8073175321845043,0.031415926535897934,10.0,3.2110663612827475
19,5.52527984199425,0.006283185307179587,2.0,0.20006513446529794
20,4.224138085688489,0.006283185307179587,2.0,1.369210088570299
21,0.9350924240847033,0.031415926535897934,10.0,1.0132222156934394
22,3.2162025231835503,0.006283185307179587,2.0,1.5427072974131737
23,5.443231775380022,0.031415926535897934,10.0,1.5125310643221517
24,4.918746566370071,0.031415926535897934,10.0,2.8065670437549266
25,2.840894883227988,0.031415926535897934,10.0,0.9961032294739254
26,2.051521083104078,0.031415926535897934,10.0,2.3718693136596807
27,5.096010838807507,0.031415926535897934,10.0,2.6066645867094413
28,0.4783023317785067,0.006283185307179587,2.0,2.257663121003402
29,3.413807289843034,0.006283185307179587,2.0,1.1602406498119793
30,5.240237499271954,0.031415926535897934,10.0,2.7387974478388406
31,5.1188438582496785,0.006283185307179587,2.0,1.0139363168880857
32,4.904526785006708,0.031415926535897934,10.0,0.0915530458873004
33,1.789154504763821,0.006283185307179587,2.0,2.5618762582930374
34,3.1340464157614027,0.006283185307179587,2.0,2.275397236509568
35,0.6734097365823049,0.031415926535897934,10.0,2.61538658561813
36,5.270503449838056,0.006283185307179587,2.0,1.235957007567114
37,0.0757547729096262,0.006283185307179587,2.0,1.9032251808905611
38,5.962368418685062,0.031415926535897934,10.0,1.1565995945766727
39,0.13719583074282002,0.006283185307179587,2.0,3.1710337094923435
40,1.519892348668668,0.006283185307179587,2.0,2.2407405147236967
41,5.561943775011583,0.006283185307179587,2.0,2.2265629443032604
42,5.693834457171628,0.006283185307179587,2.0,1.031674502124503
43,5.193860000829804,0.006283185307179587,2.0,2.3163669222291015
44,0.9027350767225933,0.006283185307179587,2.0,0.47155129304229204
45,1.142442749366071,0.031415926535897934,10.0,3.371596856012593
46,0.7666723163023015,0.031415926535897934,10.0,1.0054097849963286
47,4.84186542178442,0.006283185307179587,2.0,1.3228382299691557
48,1.646380782857203,0.031415926535897934,10.0,1.6214884991687617
49,2.763507210813701,0.006283185307179587,2.0,2.4411509668126725
50,3.2411682067841223,0.006283185307179587,2.0,3.796742916411781
51,1.6737082378280062,0.006283185307179587,2.0,1.460261920689724
52,4.360818341918586,0.031415926535897934,10.0,2.565885955148123
53,3.595971868712945,0.006283185307179587,2.0,3.1374447811189414
54,4.693473466045194,0.006283185307179587,2.0,2.979796987953869
55,0.7140748032708749,0.031415926535897934,10.0,2.8386623192519314
56,5.451753699268334,0.031415926535897934,10.0,1.7538959618705245
57,5.792956421783193,0.006283185307179587,2.0,3.607287375283649
58,0.47437695014727416,0.006283185307179587,2.0,2.75005777413123
59,4.131136750235714,0.006283185307179587,2.0,3.768211615272528
60,5.316458291555694,0.006283185307179587,2.0,1.9873570698011052
61,4.0692123966151375,0.031415926535897934,10.0,3.04264567122719
62,5.376771919332299,0.006283185307179587,2.0,1.7616912123871895
63,2.702287798859124,0.006283185307179587,2.0,3.637936330247685
64,5.987095227840448,0.031415926535897934,10.0,3.9625408305455325
65,5.49235607928778,0.031415926535897934,10.0,0.4193919163217359
66,5.415991480683861,0.006283185307179587,2.0,2.854700943043408
67,3.471848433291017,0.031415926535897934,10.0,0.49723044084997925
68,4.116429294849477,0.006283185307179587,2.0,0.39554793304931524
69,2.7647534587107434,0.006283185307179587,2.0,3.091329589502469
70,2.366031142148309,0.006283185307179587,2.0,0.8180932042913773
71,2.7692928960748064,0.031415926535897934,10.0,2.4983799229726005
72,0.8636557644963397,0.031415926535897934,10.0,1.1423742106465369
73,0.29211234087980703,0.031415926535897934,10.0,0.4143815527001098
74,1.791827375937923,0.006283185307179587,2.0,1.4568545146385667
75,3.635468973592087,0.031415926535897934,10.0,2.088878462017805
76,4.16544127775095,0.006283185307179587,2.0,2.65738077924591
77,2.393958485029596,0.031415926535897934,10.0,2.109138226922296
78,5.293442535796209,0.006283185307179587,2.0,2.422866023833025
79,1.5864982247670372,0.006283185307179587,2.0,0.00904070864164419
80,1.6797698204892642,0.006283185307179587,2.0,3.9829954869409447
81,3.365743554791846,0.031415926535897934,10.0,2.2701653395304353
82,1.4363547924476057,0.031415926535897934,10.0,3.4055005178233313
83,2.670904670167657,0.031415926535897934,10.0,3.6521528023039993
84,0.43764786549178103,0.031415926535897934,10.0,2.648479811935091
85,4.107833196538916,0.031415926535897934,10.0,0.10309100257195736
