Neurona,Fase,Frecuencia,romega,Amplitud
0,4.425857233149632,0.015707963267948967,5,1.466534394061887
1,0.874428788663871,0.015707963267948967,5,1.459038411064899
2,4.023124878049746,0.015707963267948967,5,0.527307879287088
3,2.627988266792636,0.015707963267948967,5,1.5851419827130333
4,3.2653768730208115,0.015707963267948967,5,2.945240824168137
5,5.779839177461023,0.015707963267948967,5,1.7151185579012544
6,3.6113857262074185,0.015707963267948967,5,2.691333926014214
7,1.1056403304916924,0.015707963267948967,5,2.394276416998585
8,1.3251746665645592,0.015707963267948967,5,3.8999367546217076
9,1.40403190383177,0.015707963267948967,5,1.097968263244479
10,5.818841081194601,0.015707963267948967,5,3.5203940208210254
11,5.469856665112129,0.015707963267948967,5,3.869630474229969
12,2.8108342040663374,0.015707963267948967,5,3.409629669493163
13,1.1990146959646055,0.015707963267948967,5,0.6414369616320088
14,0.17884613271756303,0.015707963267948967,5,1.8169943254492362
15,3.8418278483819166,0.015707963267948967,5,1.033876477883338
16,1.339871308306856,0.015707963267948967,5,3.562835967150779
17,0.9850610061509566,0.015707963267948967,5,1.6853264583572805
18,0.4163192017221278,0.015707963267948967,5,2.5026351100225357
19,3.231223477450356,0.015707963267948967,5,0.05142363751930068
20,3.470074171241237,0.015707963267948967,5,0.5372342159046024
21,2.7841355063572926,0.015707963267948967,5,0.020006059834026146
22,4.992691309951335,0.015707963267948967,5,0.4938502045647195
23,6.2322250145463025,0.015707963267948967,5,2.0354479776367924
24,0.8559173189084811,0.015707963267948967,5,0.09267253219930405
25,3.403002774381891,0.015707963267948967,5,2.575465407472728
26,1.493230754542562,0.015707963267948967,5,1.3090091849566008
27,2.2292679436091163,0.015707963267948967,5,3.9118340634948523
28,5.070478148119389,0.015707963267948967,5,0.1198347228088128
29,4.740043830259438,0.015707963267948967,5,2.0823636212031875
30,1.4630356552634245,0.015707963267948967,5,0.8337324634292971
31,0.0614462845938335,0.015707963267948967,5,0.29230408195177615
32,5.840398134516111,0.015707963267948967,5,2.868195604778776
33,0.8263360398247003,0.015707963267948967,5,0.7271848119218847
34,5.976703276302918,0.015707963267948967,5,3.3257349623859094
35,1.5398159780015868,0.015707963267948967,5,1.7472282938313985
